,弹幕内容
15085,姐姐蒙了吧  哈哈哈
15086,杨树梢，，你矜持一点啊
15087,狭路相逢勇者胜！
15088,热血男儿！
15089,总是渴望观看但是没有时间
15090,后面才是高潮
15091,我的珍贵的童年
15092,会变色吗
15093,为什么我的没有变色
15094,520的来补课了
15095,红色了
15096,红色
15097,太炸了吧！！！！
15098,补课
15099,小小的个子，大大的能量
15100,嗨起来！
15101,向前进！向前进！
15102,红色
15103,红色，红色
15104,天佑华夏
15105,楚兄，别来无恙
15106,太好看了
15107,5.20
15108,gnls
15109,啊！新裤子！
15110,吸
15111,+
15112,红
15113,…！！！！！！！！！！！！
15114,潘达利亚
15115,红
15116,0.5都是鬼才hhh
15117,归来！！！！
15118,此生无悔入华夏
15119,此生不悔入华夏，来世还做中国人
15120,陷阵之志，有死无生
15121,此生不悔入华夏
15122,全体起立！！！！！
15123,中国万岁
15124,全体变红
15125,起立致敬
15126,中国排面！！！！！！！
15127,中国排面！！！！
15128,红
15129,此生不悔入华夏
15130,云飞兄
15131,泪目
15132,排面
15133,音无结弦之时，悦动天使之心；立于浮华之世，奏响天籁之音
15134,啊啊啊啊啊啊啊啊啊啊
15135,哔哩哔哩给的实在是太多了
15136,黑色报道
15137,吸吸吸，希望宝宝健康
15138,啊啊啊啊啊啊
15139,来了
15140,三刷走起
15141,为了联盟
15142,中国军魂
15143,520’
15144,5.20
15145,5.20不愿吃狗粮
15146,魔法部警告
15147,我检讨，我和朋友出去跨年还把手机掉了
15148,520没有女朋友来二刷
15149,德玛西亚
15150,超超！！！
15151,超超！！！
15152,提供素材！！
15153,前方高能预警
15154,前方高能预警
15155,0.5
15156,吸吸吸
15157,哦我知道了他要用魔法
15158,吴亦凡什么时候出现
15159,马小龙
15160,倔强的字幕组
15161,5.20来报道
15162,。。
15163,身高是梗啦，不是嘲讽，提莫原本就是LOL的一个身高很矮的英雄
15164,抽卡抽卡！！
15165,你币有了
15166,np
15167,GET不到你别听没人强迫你听
15168,坐过站了……
15169,我是梅花
15170,气氛突然孝顺了起来
15171,红了
15172,经典亮剑伴我童年
15173,我超爱这首歌，但是不会唱，喜欢这个感觉
15174,吸吸吸
15175,战争学院报道
15176,Bei北方民族大学报到
15177,考古
15178,为了乃子
15179,排面
15180,520
15181,究级进化
15182,5.20补课回来
15183,起飞
15184,自动变色
15185,5.20
15186,为了联盟
15187,火之高兴 饱了
15188,红了吗
15189,大孝子二傻子
15190,这是塑料的
15191,夭寿啦，阿尔萨斯跳街舞
15192,夭寿啦，阿尔萨斯跳街舞
15193,rng  今年加油  冲冲冲
15194,激动个屁，靳海音什么大场面没见过啊
15195,T1 frighting！！！！！！！！
15196,T1 frighting！！！！！！
15197,我检讨，我在梅奔看理查德音乐会
15198,带你老妈飞
15199,水晶之痕好像一点牌面都没有
15200,曼彻斯特大学路过
15201,提莫一米五
15202,自动变红
15203,5.20补课！
15204,归来仍少年
15205,啊啊啊啊
15206,啊啊啊表白我柯我哀
15207,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
15208,为了联盟
15209,你不是部落的一份子了
15210,开学前再来一遍
15211,这歌好听啊
15212,0.5倍回来了   没看懂
15213,吸吸吸
15214,麻麻他又瞪着我
15215,黑色玫瑰将再次绽放
15216,南开大学
15217,坚如磐石
15218,5.21单身狗早起前来补课
15219,5.21
15220,湖南第一师范学院
15221,暴风城纹章盾在大一两圈就好了。
15222,鸣人说：我走了，戴草帽的让你耗死那小学生了
15223,哔哩哔哩-(゜-゜)つロ乾杯~ 哔哩哔哩-(゜-゜)つロ乾杯~ 哔哩哔哩-(゜-゜)つロ乾杯~ 哔哩哔哩-(゜-゜)つロ乾杯~ 哔哩哔哩-(゜-゜)つロ乾杯~ 哔哩哔哩-(゜-゜)つロ乾杯~
15224,5.21
15225,广东理工学院报道！
15226,梦姐笑了！王子亲我了！
15227,恕瑞玛你们的皇帝回来了
15228,排面
15229,开学时代补课
15230,哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~
15231,哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~哔哩哔哩-(゜-゜)つロ乾杯~
15232,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き
15233,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き
15234,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き
15235,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き
15236,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き
15237,来了来了
15238,我来了
15239,南昌大学报道
15240,越听越上头然后就一直听
15241,邹城二中报道
15242,为了 部落
15243,加里敦大学报道
15244,啊啊啊啊啊啊啊
15245,啊啊啊啊啊啊啊啊啊啊啊啊
15246,吸吸吸吸吸
15247,想哭
15248,LPL牛逼三连冠加油冲冲冲
15249,恕瑞玛，诺克萨斯，巨龙之巢，裁决之地，牛逼
15250,此生无悔入华夏
15251,新裤子新裤子
15252,超哥
15253,中国红
15254,5.21
15255,前来补课
15256,约德尔人从不长高
15257,庞葛庄大学报道
15258,骑兵连进攻！！！！！
15259,骑兵连进攻！！！！！
15260,毕业党前来报道
15261,521四刷
15262,521了！！！
15263,1111
15264,给梦姐撑场面
15265,华夏
15266,真相只有一个
15267,南南坳中学报道
15268,我是脑花
15269,补课
15270,看哭了
15271,补课
15272,补课
15273,补课
15274,兄弟们，毫不夸张，第12遍
15275,交响乐的魅力
15276,害怕
15277,你再瞪！
15278,妈她又瞪我！！
15279,狗儿我来啦！！！！！！！！！
15280,妈！！！！！
15281,好好
15282,来了
15283,天使兽进化
15284,86上山了！
15285,真相只有一个！
15286,皮尔特沃夫牛逼
15287,lpl牛逼
15288,lol
15289,恕瑞玛，你的皇帝回来了
15290,shy哥，永远滴神
15291,5·21复习，
15292,这么可爱 为啥要攻击身高
15293,战歌起！！！！！
15294,大地母亲在护佑着你！
15295,为了联盟
15296,排面
15297,变
15298,日照的等我
15299,想看王路飞
15300,此生无悔入华夏
15301,0.5是在是台秀了
15302,5.21来补课
15303,征服之海乘风破浪
15304,伍兹永远滴god！
15305,伍兹永远滴god！
15306,l bwn b
15307,l b w n b
15308,为了部落
15309,破案成功
15310,全体起立
15311,啊啊啊啊啊啊啊啊
15312,自动变红
15313,华夏当兴
15314,全体起立
15315,大晚上的戴个墨镜。。。。
15316,2020-5-21 留影 9轮了
15317,吸吸吸吸吸吸
15318,吸
15319,吸吸吸吸吸吸
15320,柯南
15321,小哀小哀小哀
15322,给老子炸出来了！！！！啊啊啊我柯南必须有排面！！！！！！！赛高！！！！
15323,权权权权权权权权权权权权权权权权权权权权权
15324,泪目了QAQ
15325,排面
15326,啊啊啊啊啊这个尾音我死了啊啊啊啊
15327,哭了啊啊啊啊
15328,5.20来补课
15329,收到
15330,云飞兄
15331,全体起立！
15332,独立团！亮剑！
15333,鬼畜区出来挨打
15334,0.5我也没看明白
15335,我看见了哈哈哈哈哈哈哈哈哈破案了破案了
15336,哈哈哈哈哈哈哈破案了破案了，我看见了
15337,其实站魔术师背后就能看出来哈哈哈哈哈哈哈哈快乐
15338,中国红！
15339,后边的观众憋笑很难受吧hhhhhhhhh
15340,向前进！
15341,想起路星河
15342,红色
15343,冲锋
15344,云飞兄，唱的好
15345,排面啊
15346,班德尔城报道
15347,哔哩哔哩干杯
15348,死神来了，大家快跑
15349,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
15350,啊啊啊啊啊啊啊啊啊啊啊啊啊啊
15351,红色浪潮
15352,东风快递使命必达，绝无差评
15353,此生无悔入华夏，来世还在种花家
15354,云飞兄，别来无恙
15355,君の指先で舞っている電光は、私の今生に変わらない信仰  私の超電磁砲だけは永遠に存続する！
15356,童年啊
15357,考古也有新意
15358,奇迹红
15359,5.20
15360,连 续 爆 破
15361,西安科技大学报道
15362,黑色玫瑰
15363,梦姐贝斯女神
15364,奉先我儿
15365,你可以完全信任布隆
15366,德玛西亚的够了
15367,陈银屏我想你
15368,看了这个晚上立马冲一年会员
15369,龌龊
15370,补课
15371,哇
15372,明天
15373,赵靖
15374,姜堰二中报道
15375,巨龙之巢报道
15376,自动变色
15377,啊啊啊
15378,真当我吕布不上B站
15379,尘埃岂能掩芳华
15380,中国红
15381,此生不悔入华夏
15382,家里蹲大学报道
15383,再來一遍
15384,雷瑟守备军团前来报道！
15385,秀啊
15386,自在逍遥
15387,有脸，假的
15388,泪目
15389,为了艾泽拉斯
15390,检讨我没有留意通告
15391,格兰芬多来啦
15392,熊猫你变了
15393,扬州大学来了
15394,为了污妖王
15395,只有我看到剑弯了吗
15396,GAI
15397,红红红红红
15398,炸出来了
15399,这四句我能听一百遍
15400,神仙填词！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
15401,哈哈哈哈母上！
15402,哔哩哔哩干杯
15403,亚古兽进化！！！！
15404,钢铁加鲁鲁！！
15405,自动变红
15406,变红
15407,这歌词烫嘴
15408,妈妈，这歌词烫嘴！
15409,补课补课
15410,2020。5。22
15411,五邑大学报道
15412,邑大流氓兔报道
15413,超强电磁炮
15414,中国nb！
15415,补课
15416,ignb
15417,祖安站起来
15418,萨克斯主场
15419,00后的我，惭愧呀
15420,难为广权了
15421,排面排面排面
15422,5.22补课
15423,复习
15424,5.22就问有谁比我晚
15425,恐高
15426,靳海音nb
15427,5.22哈哈哈哈
15428,超超超超超超超
15429,红色
15430,多人运动时代
15431,真会搞事情
15432,小破站牛B！！！！！！！我进化了！！！！
15433,我大中华历经磨难永不倒！
15434,补课
15435,哔哩哔哩干杯
15436,别问，问就这鬼畜
15437,排面
15438,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
15439,前方高能
15440,全体起立
15441,补课
15442,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
15443,每首歌歌词都烫嘴
15444,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
15445,我的童年
15446,专属于b战的晚会
15447,原来是变广告
15448,万万
15449,作业
15450,超哥！！
15451,5月22考古
15452,来了
15453,广权叔！！！！！！！
15454,我也红了
15455,红红红
15456,亮剑！
15457,NewBee
15458,全体起立！！！
15459,全体倒立！！！
15460,被迫评论555
15461,被迫评论55
15462,提词板好高
15463,ig牛逼
15464,我想玩问这样代言多少钱
15465,哔哩哔哩 - ( ゜- ゜)つロ 乾杯~
15466,云飞兄，别来无恙
15467,5.22补课
15468,1.25香咪咪
15469,啧啧啧
15470,gai爷只认钱
15471,补课
15472,NB！
15473,破案了，一张牌两面。梅花A是方块十，方块是黑桃四，红桃是梅花q。这年头吃饭难啊
15474,五月底来了
15475,此生无悔入华夏
15476,我看到了
15477,黑色玫瑰前来报道
15478,5.22我来补课啦
15479,红了
15480,干杯！！！！
15481,中国红
15482,熊猫也太可爱了吧！！！！
15483,前方高能
15484,前方是爆炸核能
15485,来了
15486,补课
15487,补课
15488,补课
15489,补课
15490,哔哩哔哩冲鸭
15491,5.22
15492,5.22
15493,中国必胜
15494,排名
15495,排面
15496,5.22
15497,向前进
15498,中国军魂
15499,云龙兄
15500,哈佛报道
15501,看到了，双面牌
15502,暗影岛
15503,巨神峰前来
15504,2倍更好听
15505,5，22补课的我
15506,山东大学报道
15507,变色
15508,此生无悔入华夏
15509,哔哩哔哩-(゜-゜)つロ乾杯~哔哩杯
15510,5月22日21点
15511,犯我德邦者，虽远必诛
15512,真相只有一个
15513,乐一乐一
15514,我怎么变红了
15515,我检讨，那天我看电视
15516,我红了么
15517,艾欧尼亚万岁
15518,一点寒芒先到，随后枪出如龙
15519,吸吸吸
15520,05后表示谁来科普一下
15521,来世还为种花家！
15522,你指尖跃动的电光，是我此生不变的信仰
15523,全体起立
15524,我爱中华
15525,气势恢宏
15526,吸吸嘻嘻嘻嘻
15527,2020521来
15528,2020521来补课
15529,加油！！！
15530,只争朝夕，不负韶华
15531,0.5倍破案
15532,5.22前来考古
15533,5.22
15534,北京化工大学报道
15535,5.10报道
15536,提词板好高
15537,。。。。
15538,为了部落！
15539,补课
15540,巨龙之巢报道！
15541,周卓
15542,补课
15543,5、20来了
15544,全体起立
15545,艾欧尼亚，昂扬不灭
15546,我们是冠军，我们又是冠军，我们总是冠军
15547,哈哈哈
15548,中国加油
15549,0.6倍速安排上了
15550,0.5倍速安排上了
15551,無限大の夢のあとの 何もない世の中じや
15552,全体起来
15553,欢迎来到祖安！！！
15554,致敬
15555,真実はいつも一つ!
15556,中国！
15557,中国
15558,霍比特人
15559,德玛西亚万岁
15560,给我一帧一帧的放。
15561,你指尖悦动的电光，是我此生不变的信仰，唯我超电磁炮永世长存！！！
15562,来了来了
15563,没办法，必须排面
15564,补课
15565,嘎达伟
15566,Ig牛逼
15567,中国加油
15568,吸欧气，吸吸吸
15569,中国红
15570,排面排面红起来
15571,我检讨，那天我约了两个小姐姐在酒店斗地主，真的只是斗地主
15572,补课
15573,好像rua一下
15574,朱广权牌面
15575,全体起立！！！
15576,此生不悔入华夏
15577,补课
15578,粉了粉了
15579,厉害厉害
15580,电一皮城到位
15581,03有点懵，不过很好听
15582,排面
15583,自然的植入
15584,演唱会是真的6
15585,第一次用b站看 感觉还不错
15586,gai还是可以 将地方特色融合
15587,阿坝师范学院报道
15588,中国红
15589,好帅
15590,前方高能
15591,2.0上头
15592,前方高能
